 i tirsdags	2458
 i torsdags	2459
-agtigt	266
-bakke	609
-behandler	1843
-borg	244
-hed	1712
-idiot	1159
-inde	83
-kasse	609
-kollegium	111
-løs	263
-mester	497
-passer	1248
-posten	312
-s	77;1365;1711
-side	1791
-sikring	533;2958
-værk	948
muskuløs (om person)	974
muslim	1773
muslimsk	1773
mut	572
myldre-	822
myndighed	640
myrde	1027
myre	1076
mystisk	650
myte	703
mytologi	703
må	623;969
må hellere	1125
må ikke	625;831
må selv bestemme	1059
må selv gøre	1059
må selv klare	1059
må selv om	1059
må være	969
måde	1269
mål	755
måle	453;454
målgruppe	755
målløs	1156
måltid	301
måne	1209
måned	651
måske	931
mægler	426
mælk	1940
mærke	186;1379
mærkelig	650;979;3001
mærkværdig	3001
mæt	554;555
møbler	769
møde	445;445;446;446
møde (en kæreste)	983
møg	762;2930
mølle	2090
møller	2090
mønt	998
mørk	331
n	888;2378
nabo	1080;1763
naiv	2996
narko	2095
narkoman	2095
narkose	2937
narkotika	2095
nasse (på nogen)	421
nat	217
nattøj	1052;3179
natur	697
naturel	697;1286
naturlig	697
naturligvis	628
navn	110
ned	802
nederdel	1988
nederlag	971
nedlægge	3084
nedskære	624
negativ	1249;1249;1251;1251
neger	1522
negl	2012
nej	625;796;1179
nem	747;939
nemt at køre om hjørner med	631
nemt klare	631
nervøs	1285
net	1154
netop	436
netop (for nylig)	704
netværk	1213
neutral	1286;1286;1286
nevø	1362
ng	891
ni	1412
ni hundrede	1533
ni måneder	1355
ni timer	1477
ni år	1446
niece	1448
niende	1412
niende etage	1282
niende sal	1282
nigerianer	1631
nigeriansk	1631
niks	1869
niogfirs	1556
niogfyrre	1557
nioghalvfems	1417
nioghalvfjerds	1558
nioghalvtreds	1559
niogtredive	1560
niogtres	1562
niogtyve	1563
nisse	3101
nissemand	3101
nitten	1422;1469
nive	3042
niveau	1296
nogen	680
nogenlunde	2932
nogenlunde (ikke godt)	1219
noget	680
noget andet	573
nogle	680
nogle gange	861
nok	555;1301;1301
nord	804
nord-	804
nordirer	2412
nordirsk	2412
nordlig	804
nordmand	1508
nordpå	804
norm	270
normal	356;662
norsk	1508
notat	382
note	382
notere	382
notits	440
novelle	703
november	1157;1429
nu	626
nuance	532
nudist	954
nul	1869
nul (forbud)	831
nummer	865
numse	1997
nuttet	540
nuværende	626
ny	493
nybegynder	232;1034603;1049302
nyde	814
nyhed	1834
nysgerrig	152
nyt	1834
nytte (gavne)	525
nytår	1708
nytårsaften	1708
nå	222;741
nå (nogen)	2293
nå (noget)	2293
nåde	1945
når	771
når (konj.)	672
nægte	1179
nær	832;929
nær (i rum)	128
næring	301
nærme sig	929
nærmere	929;929
nærmest	266;832
nærmest (omtrent)	3079
nærmeste	929
næse	2157
næsehorn	3116
næste	652;653
næste dag	141
næste år	652
næsten	629;832
nævn	3058
nød	1831;1915
nød-	1264
nødt til	1075
nødvendig	803;1075
nøgen	954
nøgle	917
nøjagtig	436
o	883;2379
oberst	169
objekt	776
objektiv	1286
obligatorisk	464
odenseaner	1667
odenseansk	1667
offensiv	873
offentlig	1073
offentliggøre	1073
officer	169
officiel	1073
ofte	131;1185
og	573;712;1183;1741;1851
og (for det niende)	1855
og (for det ottende)	1854
og (for det sjette)	1852
og (for det syvende)	1853
og lignende	959
og meget mere	959
og så videre	530;660;959
også	16;17
ok	695
okay	695
okse	1918
oktober	867;1063
oldboy	1173
oldeforældre	1358
olie	2071;2072;2159
om	129;129;130;740
om aftenen	331
om dagen	323
om eftermiddagen	926
om fem dage	1440
om fire dage	1439
om forladelse	1054
om lidt	693
om tre dage	1438
om året	333
omgang	729
omgivelser	932
omgående	290;626
omkring	2932
område	932;932
omsorg	838
omtale	477
omtrent	2932
omtåget	988
omvendt	198;827;1698
ond	1133
ondskab	1133
ondskabsfuld	1133
ondt i	569
onkel	1961;1962
onsdag	808
op	804
op (helt væk, f.eks. spist op)	1077
op til	1301
opbevare	304;473
opbygning	344
opdage	186;737;737;760
opdigte	176
opdrage	2974
opdragelse	2974
opdrætte	3070
operation	373
operere	373
opfatte	218;3035
opfattelse	218;3035
opfinde	444
opfindelse	444
opfordre	271
opfylde	1454
opgave	872
opgive	878;2030
opgør	535
ophæve	398
ophøre	3084
opkald	1726
opkalde	1726
opkræve	3048
oplagt	256
opleve	219
oplevelse	219
oplukker	2082
oplyse	1136
oplysning	1136
oplæg	683
oprette	1202
oprør	535
opskrift	342;382;975
opsparing	304
opstand	535
opstå (f.eks. ide)	399
opstå uro	799
opsyn	996
optage	7;983;1221
optaget	220
optræde	310;1039
opvarme	450;450
opvarmning	450;450
opvask	2058
opvaskemaskine	1029;1102905
opvisning	871;966
orange	511
ord	404;1197;1849
orden	1226
ordentlig	53;223
ordentlig person	1226
ordinær	2432
ordne	235;235;1226;1370;1731;3190
ordne (tage sig af)	69
ordning	1226
ordre	464;1306
orientere	835
original	21;979
orlov	147
orm	1978
os	2209
ost	1767
ostehøvl	1767
otte	1465
otte hundrede	1532
otte måneder	1354
otte timer	1476
otte år	1445
ottende	1465
ottende etage	1281
ottende sal	1281
otteogfirs	1405
otteogfyrre	1564
otteoghalvfems	1565
otteoghalvfjerds	1566
otteoghalvtreds	1567
otteogtredive	1568
otteogtres	1569
otteogtyve	1570
ovenpå	718;804
over	860;860;860;860;860
over (på grund af noget)	615
over for	927
overblik	1766
overdrive	797;2975
overdøve	2212
overenskomst	642
overfald	923
overføre	3097
overførsel	3097
overgang	198;827
overgreb	923
overhale	602
overhovedet ikke	1090
overleve	2993
overnatte	63;1043
overraske	741
overraskende	650
overrasket	1156;2404
overskud	604;604
overskue	1766
overspille	3097
overstå	2976
oversætte	198;320;3097;1001710
oversættelse	320
overtage	731;873;1225
overtale	723;1048103;1086011
overveje	348;412;1215
overvåge	996
overvægtig	974
ovn	2052
p	884;2380
pagt	1201
pakistaner	1632
pakistansk	1632
pakke	609;609;2080
pande	2008;2053;2054;2055
pandekage	3139
pap	945;2451
papir	275;945;2451
par	3078;3078;3078
paradoks	561
parameter	454
paraply	1378
parasol	1378
parentes	1955
park	135
parkere	1297
parkering	1297
parlament	2040
parti	111
partikel	998
partner	1377
paryk	1749
passager	654
passe	657;815;846;1248
passe (være til nogens fordel)	1813
passe på	341;1248
passe sammen	1312
passe til	815
passere	602
passiv	147
pasta	1919
pastor	50
patient	132
pause	147
pc	1107
peber	1801;1932
pejs	778
pen	1160
pendle	1761
penge	360;925
pengeinstitut	678
pengemangel	360
penis	3049
pension	301;1188
pensionist	1188
per person	1065405
perfekt	255;846
periode	1823
perle	998
permanent	403
perron	1210
person	654
personale	1449
personlig	1113
personlighed	1113;2156
pervers	285
pibe	907
pig	3083
pige	83;84
pige (datter)	94
pik	3049
pille	998
pilskaldet	2121
pind	2334
pindsvin	3117
pine	502
pingvin	3118
pink	3057
pinlig	1293
pinse	1704
pippe	358
pizza	1922;1923;1924
pjat	227
pjatte	227
pjece	362
placere	730
placering	730
plade	275
plads	730;730
plads (torv)	135
plage	1846
plan	228;1296;1296
planet	188;435
planlægge	228
plantage	3050
plante	534;534;3050;3050
planteske	371
plast	945;2451
plaster	2101;2102
plastik	945;2451
playstation	1414
please	407
pleje	775;838
pleje (at gøre noget bestemt)	2156
plet	1956
pligt	464
pludselig	231
plus	712
point	3051
pokkers	3018
polak	1509;2180
politi	834
politibetjent	834
politik	1045
politiker	1045
politisk	1045
polsk	1509;2180
polterabend	2081
populær	255
porcelæn	1233
porno	954
pornografi	954
porre	2336
portion	3098
porto	1379;2488
portugiser	2460
portugisisk	2460
portør	1367
pose	1391
positiv	712;712
post	312
postkasse	1031202;1184403
pr.	605
pr. næse	1215702
praktik	2089
prale	350
premiere	739
pres	3052
presse	513;3052;3052
prik	1956
primitiv	402
primær	765;1224
princip	2977
principiel	2977
prins	337;1957
prinsesse	1957
pris	360;925
privat	432;432
problem	725
problemregning	1072503;1100505
procedure	2994
procent	1770
proces	2994
producer	2154
producere	2154
produkt	2154
produktion	2154
professionel	685;685;1335;1335
profit	604
program	342;342;342;342;342
projekt	228
propel (på en helikopter)	2076
proptrækker	376
protektor	837
protest	927
protestere	927
provenu	604
provinsen	136
provokation	927
provokere	927
provst	50
præ-	910
præcis	436;436
præcision	436
prædike	439
præmie	388
præsentation	966
præsentere	966
præsident	1111
præst	50
prævention	837
prøve	232;232;232
prøve sig frem	232
psyke	1342
psykisk	1342
psykolog	1755
psykologi	1755
pubertet	2990
publikum	2039;2040
pudder	1801
pudse	381
pudsig	308
pulje	111;1341;3098
pulver	1916
pung	1847
punkt	707;2206
punktere	3083
punktum	1956;1956
punktum finale	666
pusher	866
puslespil	143
putte (i noget)	836
pyjamas	1052;1315;3179
pynt	1734
pynte	1734
pyroman	377
pyromani	377
pyt med det	627
på	56;56;56;56;76
på betingelse af	1096
på gensyn	1324
på grund af	615;1189
på nær	422
på plads	730
på skrift	382
på tide	1005608;1013405
på vej	272
på vrangen	827
påbud	640
påbyde	640
påføre tandpasta	2051
pågribe	442;737
påhængs-	1377
påklædning	1315
pålægge	640
påske	616;1232
påvirke	15
påvirket (af f.eks. spiritus)	2104
pædagog	233
pædagogik	233
pædagogisk	233
pæn	223;223;823
pære	1925;1925
pøj pøj	1430
pølse	1926
q	2381
r	894;2382
rabarber	3147
rabat	422
radiator	2062
radio	2065;2176
radio-	3054;3054
radiostyret	3054
ramme	1038;1038
ramme ved siden af	1793
randrusianer	1668
randrusiansk	1668
rapport	975
rar	540;540
rasende	2991
rask	256
rask (livlig)	256
re-	130
realisme	21
realist	21
realistisk	21;436
reb	2336
redaktion	382
redaktør	382
redde	345;345
redder	345
rede	235
rede (hår)	2046
redigere	1778
reducere	874;1258
referat	975
regel	342
regelmæssig	131;1226;1829
regelrytter	342
regent	667
regere	667
regering	667
region	1336
regn	452
regne	1005
regne (om vejret)	452
regne med	1005
regne ud	1005
regning	1005;1005
regnskab	1005
reje	1928;1929
rejer	1928;1929
rejse	234;234
rejse (et telt e.l.)	344
rejse sig	1798
reklamation	1141
reklame	683
reklamere (over noget)	1141
rektangel	440
relation	1377
relation (mellem mennesker)	2956
relevant	1377
religion	407
religiøs	407
remis	1340
remoulade	2051
ren	655;655;655
rengøring	717
renlig	1330
renovation	2154
renovere	1778;2154
rense	1760
rente	3091
reparation	2154
reparere	2154
reparere (med værktøj)	2037
repræsentation	1164
repræsentere	1164
reservat	135
reserve	3055
reservere	731
resolution	1201
rest	422
restance	1042
restaurant	1194
resultat	975
resumé	975
ret	41;301;436;657;955
retfærdig	656;1082
retsvidenskab	41
rette	1778
rettighed	955
retur	1761
revalidering	2099
revidere	3100
revision	3100
revisor	3100
revne	3056
revnet	3056
revolution	535
ribben	2025
ribs	3134
ridder	357
ride	357
riffel	523
rig	912;912
rig (på noget, kendetegnet ved noget)	1301
rige	932
rigelig	55
rigtig	21;21;436;436;657;657
rimelig	656;657
ring	1368;2043;2044
ringe	571;916;1426
ringe efter	1426
ringe med mobiltelefon	1044
ris	1930;1931
risikere	934;935
risiko	934;935
riste	200
ritual	403;1103
rive	380;380
rive (f.eks. jord eller græs)	2060
rod	429;799
rode	429;799
roderi	429;799
rodet	799
rolig	416
roligt finde sig i noget	868
rolle	310;310
rom	3144
roman	703
romantik	105;106
romantisk	105;106
ros	3081
rosa	3057
rose	534;3081
rose (vb.)	1010
rosin	1933
rotere	1029
rotte	1977
royal	337
rubrik	440;440
rude	8
rugbrød	103;1327;2396
rullekrave	3124;3125
rullekravesweater	3124;3125
rum	609;647
rumæner	1612;1613
rumænsk	1612;1613
rund	729;1368
runde af	618
rundstykke	1934;1947
russer	957
russisk	957
rutine	131
ry	1200
rydde op	235;1370
ryg	2009;2010
ryge	736;2946
rygning	736
rygte	1200
rygterne svirrer	1200
rygtet siger at	1200
rykke frem	1001
ryste	3082
rytter	357
rå	2432
råbe	375;1034
råd	683;3058
rådden	905
råde (nogen til noget)	683
rådgiver	683
rådhus	47
rækkefølge	2994
rækkehus	1045804
ræv	1980
røbe	404;972
rød	14
rødspætte	1935
røg	736;2946
røge	2946
røgeri	2946
røget	2946
rør	2331;2336
røre	15
røre nogen på skulderen (for at påkalde opmærksomhed)	1346
røre sig	840
rørt	186
røv	1997
røve	903
røver	903;904
røveri	903;904
s	892;2383
s-tog	2070
saft	1937
saftevand	1936
saftig	1937
sag	872
saga	703
sagfører	41
sagn	703
saks	449
sal	609;647;1296
salat	1938
salg	866
salme	1172
salt	1801;1916
salær	685
samarbejde	3085
samfund	111
samle	1802
samme	16;17
sammen	111;236
sammen med	236
sammenbrud	3090
sammenhæng	1377
sammenkomst	111
sammenligne	960
sammenstød	1038
sammenstød (uenighed)	1754
samt	712
samtale	723
samtidig	16
samvittighed	1329
samvær	111
sand	21;1782;1916
sandal	237
sandhed	1057
sandsynligvis	931
sang	1172;1218
sankthans	781
sans	186
sanse	186
sauce	1941
sav	2091
save	2091
savne	411
savnet	411
scene	587
schweizer	1614
schweizisk	1614
score	3051
score (en person)	737
score (point)	737
se	79;79;79;79
se alvorlig ud	572
se med egne øjne	466;1316
se op til	2031
se sort ud	1007912;1050803;1050803;1086202
se ud	1007908;1086204
se ud (som om)	79
se ud som	898
se ud som om	898
seddel	440
sejle	322
sejr	410
sejre	410
sekretariat	2034
sekretær	382;2034
seks	1463
seks hundrede	1530
seks måneder	1352
seks timer	1474
seks år	1443
seksogfirs	1571
seksogfyrre	1572
seksoghalvfems	1573
seksoghalvfjerds	1574
seksoghalvtreds	1575
seksogtredive	1576
seksogtres	1403
seksogtyve	1577
seksten	1419;1466
seksualitet	1789
seksuel	1789
sekund	64;134
sekundær	573
selskab	514;514
selv	238
selv om	627;2167
selv om (på trods af)	151
selvangivelse	1023804;1027510
selvfølgelig	628
selvstændig	1023803;1045503
seminarium	239
sende	864
sende (nogen et sted hen)	1818
senere	643
senest	355
seng	487;1184
sennep	1941
sent	603;643
separat	566
separation	563
separeret	563
september	881;914;1398;1415
serber	1615
serbisk	1615
serie	817;817
seriøs	572
servere	1186
servering	1186
service	792;1186
ses	1324
sex	1789
sexet	1789
sfære	932
sgu	3018
shampoo	2048
shorts	1990
show	310;1039
sidde	908;2407
sidde hårdt i det	1284
sidde i møde	446
side	1790;1790;1790;1790;1791
siden	363
siden (konj.)	615
sidst	355
sidste	355;363
sidste år	2921
sige	404;404
sige på gebrokkent tegnsprog	855
sightseeing	2039
signal	2119
signalere	2119
sigte	1270
sigte mod (have til hensigt)	1714
sikker	436;533
sikkerhed	533
sikkert	436;1345
sild	1939
silke	900
silkeborgenser	1686
simre	200
sin	77
sind	1342
sindssyg	329
single	800;800
sit	77
situation	1062
sjap	905
sjette	1463
sjette etage	1279
sjette sal	1279
sjofel	285
sjov	308
sjovt nok	436
sjusk	3060
sjuske	3060
sjæl	1342
sjælden	419
sjællandsk	1211
sjællænder	1211
skab	457
skabe (vb.)	1202
skabsdør	457
skade	398
skaffe	737;737
skaft	2336
skak	143
skal have	875
skal ikke	625
skal ikke tænke på	878
skaldet	954;2121
skam	414;617
skandale	1040
skarp	326;326
skat	166;242;540
ske	81;1806
skede	3177;3178
skel	566
skelet	2024
skelne	566
skema	3092;3092
skepsis	2980
skeptisk	2980
ski	476
skib	322
skibonit	1687
skide	762;2930;2930
skideballe	810
skifte	198;827;1698
skiftende	532
skik	1103
skikkelse	1168
skille ad	566
skilsmisse	563
skilt	275;440;563
skind	394
skinne	430;630
skive	2057
skjorte	1991;1992
skjul	1093802
skjule	938;3095
sko	612;1381
skole	434
skomager	539
skov	670
skovl	371
skrap	326;342;486
skrap (til noget)	253;596
skrift	382
skriftlig	382
skrige	375;1034
skrive	382;455;1160
skrubbe (gulv)	2060
skrue	2088
skruetrækker	2088
skrækkelig	1018
skrælle	1907
skrælle en banan	1892
skrællekniv	1907
skræmmende	934
skubbe ud (afvise)	1459
skuespil	310;310
skuespiller	310
skuespillerinde	310
skuffe	1792;2056
skuffe (vb.)	1793
skuffelse	1792
skuffet	1792;3003
skulder	2011
skulle	658
skummetmælk	1042704;1194005
sky	1951
skyde	523
skyde på (gætte)	186
skydning	523
skyld	80
skylde	659
skyldig	80
skylle	1087;1760
skynd dig	606
skynde sig	606
skål	1952;2085
skåle (vb.)	1952
skæg	308
skælde ud	810
skældud	810
skændes	1036
skære	2057
skære ost	1767
skærm	275
skærmbillede	275
skøn	2980
skøn (adj.)	633;823
skønne	186;2980
skønt (på trods af)	151
skør	264;1037
sladder	2981
sladre	404;477;2981
slags	266
slagsmål	243
slagte	2033
slagter	2033
slagteri	2033
slank	470
slappe af	147;148;583
slave	812
slem	1153
slet ikke	1090
slette	1459
slidt	953;953
slik	1911
slikke	401
slikke på et frimærke og sætte det på	1379
slippe for	86
slips	1993
slot	244
slovak	1616
slovakisk	1616
slovener	1617
slovensk	1617
sludder	227
sludre	700
sludre (på tegnsprog)	245
slukke	1776
slukke for	753
slut	355;666;666
slutning	355
slutte	355
slå	2212
slå (om bølger)	2118
slå en paraply op	1378
slå en parasol op	1378
slå i (med en hammer)	2087
slå op på en side i en avis	677
slås	243
slæde	3045
slægt	816;1288
sløjd	538
sløret	1332
sløse	3060
smadre	984
smadret	984
smag	785;785
smage	785
smage godt	1120;1262
smage stærkt	254
smage surt	254
smal	1310
smart	811;821
smed	2089
smelte	547
smerte	406;502;569
smide	836
smide bort	836
smide ud	836;1241
smide væk	836;1241
smidig	1124
smil	1112
smile	1112
smitte	276
smuk	823
smutte	298
smutter	1793
smykke	2045;2049
små	307;780;3011
småkager	463
småkæreste (vb.)	854
småsove	1043
småting	767
smør	1777
smøre	1777
smøre noget på brød	1777
smørepålæg	1777
smørrebrød	182
snabel	1967
snakke	700
snakke (på tegnsprog)	245
snakke med	700
snaps	274
snart	629;3015
snavs	285
snavset	285
sne	1314
sne (sb.)	1314
snedker	538
snob	153
snobbet	153
snor	460
snuppe	737
snyd	1084;1115
snyde	1084;1115
snøfte	1083
social	37
socialcenter	1003704;1092404
sodavand	1526
sofa	2068
sogn	1336
sok	1381
sol	630;1384;3180
solbær	3135;3136
soldat	3061
solskin	630
som	16;17;17
som om	16;17
som regel	845;2156
sommer	450
sommetider	861
sorg	638;976
sort	508
sort (med mørk hud)	1522
sort arbejde	1008007;1050802
sort skærm	1332
souvenir	196
sove	63;1043;1043;2410
sove dybt	1006304;1104305;1113704;1113705
sove over sig	1006303;1086007;1086012;1104304
sovs	1941
spade	371
spadsere	549;550
spaghetti	1919
spand	943
spanier	1510
spaniol	1510
spansk	1510
spare	304;713
spark	2952
sparke	2952
speaker	247
speciale	92
specialist	92
specialitet	75
speciel	75;530;979
specielt	75
spegepølse	3149;3150
spejl	1086
spejlæg	248
spektakel	1040
spekulere	348;948
spil	144;251
spild	249
spille	142;143;144;251;251;310;1218
spille bip-spil	1414
spille spil med joystick	1413
spille teater	310;1039
spiller (på f.eks. et håndboldhold)	142
spindelvæv	1154
spion	904
spiritus	987
spirituskørsel	1057903;1098702
spise	301
spise en majskolbe	1913
splintre	984
spole	2107
spolere	398
sponsor	659
spontan	291
spor	1210
sport	1130;1131
springe	1071
springe i luften	1239
sprint	298
sprinte	298
sprit	987
spritbilist	1057903;1098702
sprog	260;313
sprøjte	1526;2095;2103
spytte	1784
spædbarn	461
spændende	661
spændt på (noget nyt)	163
spærre	3063
spøg	308
spørge	366
spørgsmål	366
spørgsmålstegn	725
ssh	383
stad	165
stadig	403;1253
stadigvæk	403;1253
stakkels	1021
stamme (fra)	1057403;1085602
standse	624;753
stang	2326;2336
stank	1114;1737
start	1334
starte	346;1334
stat	1785;1785
station	469
stationcar	1433
statistik	3022
statue	1168
stave	1366
stearinlys	120
sted	707
stege	200
stegepande	2053;2054;2055
stel	303
stemme	1371
stemme (passe)	846
stemme blankt	522
stemme overens med	846
stemning	3064;3183
stemningen forsvinder	583
sten	393;1786
stereo	2176
stereoanlæg	2065
sti	1210
stifte	1202
stikke	3083
stikke af	1214
stikke hul (i noget)	3083
stikke med kniv	1027
stikke sig	3083
stil	266;703
stille	99;416
stille (noget et sted)	836
stimulere	271
sting	387
stinke	734;1114;1737
stirre	1028;1304
stjerne	1787;1787
stjålet	903
stjæle	903;903
stof	453;694;694;900;901
stol	908;2407
stole på	1263
stolt	798
stop	1090
stoppe	355;624;753;1007;1090;2030
stor	52;52;65;112;1450
storm	109
stort set	3079
stortude	1152
straf	1772
straffe	1772;1772
straks	290;626
stram	841
stramme	841
strand	1380
strategi	228
streg	1250;1287
strejke	790
streng	486
streng (adj.)	342
strikke	3080
strimmel	2329
struktur	1213
strå	2333
strålings-	3054
strø	1801
strø sukker	1782
strøg	822
strøm	183
strømpe	1381
student	239;2110
studere	1069
studere (undersøge)	819
studerende	239
studse (over noget)	1856
stue	135;647;1296;1816
stum	383;1333
styre	667;667;667
styrelse	667;1138
styrke	1190
stå	455;455
stå (i en avis e.l.)	404
stå fast	131
stå fast (på sit)	977
stå for døren	1781
stå i vejen for	927
stå op	1798
stå på ski	476
stå sammen	111
stål	393
stædig	486;977
stærk	253;253;278
stærk (i noget)	253
stærk (smag)	254
stævne	1131;1728
stød	183
støj	907
støje	907
størrelse	1123
største	1450
støtte	525;525;1808
støvle	1381
støvsuge	2060
støvsuger	2060
subjektiv	1113
subtrahere	1250
subtraktion	1250
succes	255
sukker	1782
sulten	338
sum	975
summa summarum	975
sump	905
sund	256;256
sundhed	256
supermarked	426
suppe	3141
suppeterning	2324
supplere	797
sur	673;673
surdej	1016002;1067303
svag	1460
svamp	905;2013;2013
svangerskab	1110
svar	992
svare	992
svare til	198;827;992
svede ud	265
svensk	1511
svensker	1511
sveske	1894
sviger-	1963;1964;1965;1966
svigerinde	1964
svimmel	2104
svin	285
svinde ind	263
svindle	424
svineri	285
svinge (variere)	530;532
svoger	1964;1966
svulst	2940
svær	286
sværge	1057
svært at forstå	1332
svømme	140
svømme (om fisk)	364
svømning	140
sweater	1052
sy	387
syd	802
syd-	802
sydlig	802
sydligst	802
sydpå	802
syerske	387
syg	132;2924
sygdom	132;994
sygehus	791;946;947
sygeplejerske	1158
symbol	2119;2120
symbolisere	2119;2120
sympati	1021
symptom	719
syn	79;79;79;724
synd	1021
syne	724
synes	567;902
synge	1172;1218
syning	387
synlig (ikke skjult)	1073
synspunkt	1007910;1070706
synsvinkel	1007911
syntaks	817
syre	254
syrlig	254;673
system	228;968
sytten	1420;1467
syv	1464
syv hundrede	1531
syv måneder	1353
syv timer	1475
syv år	1444
syvende	1464
syvende etage	1280
syvende sal	1280
syvogfirs	1578
syvogfyrre	1579
syvoghalvfems	1580
syvoghalvfjerds	1404
syvoghalvtreds	1581
syvogtredive	1582
syvogtres	1583
syvogtyve	1584
så (konj.)	710
så er det noget andet	530
så som så	1219
sådan	1835
såfremt	672;2409;3185
sår	373
såre	326
sæbe	374;1244
sædvanlig	775
sæk	1391
sælge	866
sælger	866
sær	75;979
sætte CI på	2177
sætte af	836
sætte i ovnen	2052
sætte noget på plads	836
sætte plaster på	2102
sætte punktum for noget	1956
sætte på (en opgave)	676
sætte sig	908
sætte spørgsmålstegn ved	725
sætte tape på	2102
sø	2021
sød	540;540
sødmælk	1054007;1194004
søge	69;71
sølv	430;3075
søm	2087
søn	88;91;173
søndag	488;1361;2400
sønder-	802
sørge	976
sørge for	69;235;1226;1731;3190
sørgelig	479;638
søskende	259
søster	259
søvn	1043
søvnig	489
t	887;2384
t-shirt	2023
tabe	689;689;689;971
tablet	998
tabu	383;951
tag	1746
tage	737;761;761;761;761;761;761;761
tage (f.eks. på ferie)	298
tage (plads)	903
tage CI på	2177
tage af sted	298;519
tage brusebad	475
tage chancen	3086
tage det stille og roligt	1812
tage et billede	738;2487
tage et brusebad	474
tage fejl	915;2162
tage handske på	462
tage hjem	298;2166
tage imod	1026
tage initiativ til	690
tage kasket på	2110
tage kontaktlinser på	2096
tage kort tid	874
tage lang tid	1089
tage op	321
tage på	797
tage på (f.eks. en skjorte, frakke eller jakke)	3013
tage på (i vægt)	974
tage på hovedet (f.eks. en hat)	1749
tage sig sammen	18
tage til	574
tage til efterretning	1002
tage tøj på	1315
tak	613
takke	613
taktik	228
tal	680;1066
tale	260;481;481;700
tale (f.eks. ved en fest på tegnsprog)	1382
tale i telefon	916
tale med	700
tale om	477;723
tale på tegnsprog	855
tale tegnsprog	1382
talkum	1801
tallerken	385
tam	540
tand	1142
tandbørste	1196
tandlæge	2032
tandpasta	2051
tanke op	2159
tante	1383
tape	2102
tapper	1261
tarvelig	552
taske	943
tavle	275
tavs	383;572;1333
taxa	787
taxi	787
te	2014
teater	1039
teenager	2990
tegn	855
tegne	770
tegning	770
tegnsprog	262
teknik	228;968
tekniker	968
teknisk	228;968
teknologi	968
telefon	916
telt	1746
tema	531
temperament	1780
temperatur	454
tempo	298;830
teori	1170
terapeut	838
terapi	838
termometer	454;973
ternet	3092
terror	279
tertiær	1183
test	232;2949
testamente	1201
thailandsk	1633;1634
thailænder	1633;1634
ti	1400
tid	134;714;715
tiden går hurtigt	149
tiden nærmer sig	3015
tidlig	295
tidligere	363;645
tidsfordriv	709
tidsplan	3092
tidspunkt	714
tie	383;1333
tie stille	383;1333
tiende	1400
tiger	3111
tigge	421
til	354;354;1250
til andre tider	861
til ende	664
til ens held	345
til gode	55
til sidst	355
til stede	1070
tilbage	422;740;740
tilberede (mad)	200
tilbud	683
tilfreds	1322
tilfredsstillet	554
tilfældig	829
tilfældigvis	829
tilføje	797
tilgive	764;1337
tilgængelig	349
tilkalde	1726
tilknytning	999
tillade	623
tilladelse	623
tillid	1263
tillidsmand	1064806;1126303
tillidsrepræsentant	1116402;1126302
tillukket	208
tillæg	797
tilmelde	1306
tilmelding	1306
tilsidesætte	3034
tilskud	659
tilskuer	2039
tilstrækkelig	55;555
tilsyn	996
tiltrække (folk)	468
tilværelse	466
time	1174
ting	776
tinnitus	907
tirsdag	807
tis	1074
tisse	1074
tissemand	3049
tit	1185
tjekke	996;1618
tjekkisk	1618
tjene	604
tjene godt	604
tjener	792
tjeneste	792
tjenestemand	1064804;1079204
to	485;573;1498
to dage efter	1102
to dage før	1129
to dage inden	1129
to dage senere	1102
to hundrede	1527
to måneder	1480
to timer	1470
to tredjedele	2116
to år	1348
toastmaster	1049703
tog	820
togkort	1821
toilet	833;1074
tolk	320
tolke	320
tolkning	320
tolv	1388;1451;2454
tom	263;1077
tomat	2461
tomhjernet	392
toogfirs	1585
toogfyrre	1586
tooghalvfems	1587
tooghalvfjerds	1588
tooghalvtreds	1589
toogtredive	1590
toogtres	1591
toogtyve	1402
torden	361
tordenvejr	361
tordne	361
torn	3083
torsdag	777
torsk	2015
torv	135
tosset	264
total	433;1301
tov	2336
tradition	1103
trafik	822
trailer	1377
traktor	2077
transmission	3097
transmittere	3097
transplantation	3097
transport	1761
trappe	918
travl	606;690
tre	1195
tre dage efter	1438
tre dage før	1447
tre dage inden	1447
tre dage senere	1438
tre fjerdedele	2114
tre hundrede	1528
tre måneder	1349
tre timer	1471
tre år	1441
tredive	1497
tredje	1195
tredje etage	1276
tredje sal	1276
trekant	1320
trekantet	1320
trekantsforhold	1119502;1132003
trendy	921
treogfirs	1592
treogfyrre	1593
treoghalvfems	1594
treoghalvfjerds	1595
treoghalvtreds	1596
treogtredive	1489
treogtres	1597
treogtyve	1483;1484
tres	1423
tretten	1389;1452;2455
triatlon	1320
triviel	3008
tro	567;902;1799
tro (vb.)	548
tro på	902;1090203
tropper	3061
true	1273
trumf (kortspil)	410
trussel	1273
trusser	1981
tryg	751
tryghed	751
trykke	409;513;3052
trykke noget ud af en tube	2051
trykker	513
trykkeri	513
tråd	460
træ	1180;1217
træde på speederen	3131
træde sømmet i bund (uformelt)	3131
træde tilbage	2030
træf	445
trække	468
trække (i et reb e.l.)	468
trække fra	422
trække fra (matematik)	1250
trække frisk luft	133
